SG,Rapperswil-Jona,8640,Rapperswil SG
ZH,Wetzikon (ZH),8623,Wetzikon ZH
ZH,Lindau,8310,Kemptthal
BE,Kernenried,3309,Kernenried
OW,Kerns,6064,Kerns
FR,Kerzers,3210,Kerzers
TG,Kesswil,8593,Kesswil
SO,Kestenholz,4703,Kestenholz
SO,Kienberg,4468,Kienberg
BE,Kienersrüti,3628,Kienersrüti
BE,Kiesen,3629,Kiesen
BL,Kilchberg (BL),4496,Kilchberg BL
LU,Sempach,6204,Sempach
AG,Killwangen,8956,Killwangen
VS,Kippel,3917,Kippel
SG,Kirchberg (SG),9533,Kirchberg SG
AG,Obersiggenthal,5416,Kirchdorf AG
BE,Kirchdorf (BE),3116,Kirchdorf BE
BE,Kirchenthurnen,3128,Kirchenthurnen
OW,Sarnen,6060,Sarnen
AG,Kirchleerau,5054,Kirchleerau
AG,Schlossrued,5044,Schlossrued
TG,Birwinken,8585,Klarsreuti
ZH,Kleinandelfingen,8451,Kleinandelfingen
ZH,Bäretswil,8498,Gibswil
FR,Kleinbösingen,3213,Kleinbösingen
BE,Madiswil,4936,Kleindietwil
BE,Grindelwald,3823,Kleine Scheidegg
BE,Ferenbalm,3205,Gümmenen
FR,Gurmels,3212,Kleingurmels
ZH,Lindau,8312,Winterberg ZH
SO,Wangen bei Olten,4612,Wangen b. Olten
TG,Mammern,8264,Eschenz
AG,Klingnau,5313,Klingnau
GL,Glarus,8750,Klöntal
GR,Klosters-Serneus,7252,Klosters Dorf
SG,Walenstadt,8881,Knoblisbühl
ZH,Knonau,8934,Knonau
AG,Koblenz,5322,Koblenz
ZH,Zell (ZH),8483,Kollbrunn
AG,Kölliken,5742,Kölliken
AG,Windisch,5200,Brugg AG
BE,Köniz,3098,Köniz
BE,Konolfingen,3510,Konolfingen
BE,Koppigen,3425,Koppigen
BE,Grossaffoltern,3262,Suberg
LU,Ettiswil,6217,Kottwil
TG,Kradolf-Schönenberg,9214,Kradolf
BE,Bätterkinden,3315,Kräiligen
BE,Krattigen,3704,Krattigen
BE,Krauchthal,3326,Krauchthal
BE,Kriechenwil,3179,Kriechenwil
SO,Kriegstetten,4566,Kriegstetten
LU,Kriens,6010,Kriens
SG,Oberriet (SG),9451,Kriessern
TG,Wängi,9546,Tuttwil
SG,Wattwil,9622,Krinau
SG,Wittenbach,9300,Wittenbach
BE,Trub,3555,Trubschachen
SG,Nesslau,9643,Krummenau
GR,Küblis,7240,Küblis
BE,Wald (BE),3086,Zimmerwald
LU,Triengen,6234,Kulmerau
TG,Erlen,8586,Kümmertshausen
AG,Oftringen,4665,Oftringen
GR,Tamins,7315,Vättis
AG,Künten,5444,Künten
SZ,Küssnacht (SZ),6403,Küssnacht am Rigi
AG,Küttigen,5024,Küttigen
SO,Küttigkofen,4581,Küttigkofen
VS,Martigny,1920,Martigny
JU,Le Bémont (JU),2360,Le Bémont JU
NE,La Brévine,2406,La Brévine
GE,Choulex,1222,Vésenaz
NE,La Brévine,2406,La Châtagne
BE,Sonvilier,2333,La Ferrière
BE,La Ferrière,2333,La Ferrière
NE,La Chaux-de-Fonds,2300,La Chaux-de-Fonds
JU,La Chaux-des-Breuleux,2345,Chaux-des-Breuleux
VD,Sainte-Croix,1454,L'Auberson
NE,La Chaux-du-Milieu,2405,La Chaux-du-Milieu
VD,Saint-Légier-La Chiésaz,1806,St-Légier-Chiésaz
BE,Renan (BE),2616,La Cibourg
NE,La Chaux-de-Fonds,2300,La Cibourg
BE,La Ferrière,2333,La Cibourg
VD,Ormont-Dessous,1862,La Comballaz
VD,Lutry,1093,La Conversion
NE,La Sagne,2314,La Sagne NE
FR,La Sonnaz,1782,La Corbaz
NE,La Côte-aux-Fées,2117,La Côte-aux-Fées
VD,L'Isle,1148,La Coudre
NE,Neuchâtel,2000,Neuchâtel
VS,Finhaut,1920,Martigny
VS,Salvan,1923,Les Marécottes
VS,Martigny-Combe,1921,Martigny-Croix
VD,Lutry,1090,La Croix (Lutry)
VD,Saint-Cergue,1265,La Cure
VS,Trient,1920,Martigny
VD,Ormont-Dessous,1866,La Forclaz VD
VS,Evolène,1985,La Forclaz VS
VS,Sembrancher,1933,La Garde
VD,Saint-Cergue,1264,St-Cergue
GE,Cologny,1224,Chêne-Bougeries
BE,La Heutte,2604,La Heutte
NE,Le Locle,2400,Le Locle
FR,Vuisternens-dev-Romont,1697,La Joux FR
NE,Val-de-Ruz,2058,Le Pâquier NE
VD,Château-d'Oex,1660,La Lécherette
VS,Saint-Martin (VS),1982,Euseigne
FR,Vuisternens-dev-Romont,1687,La Magne
VD,Yvonand,1462,Yvonand
VS,Bagnes,1947,La Montoz
VD,Vugelles-La Mothe,1431,Vugelles-La Mothe
JU,Clos du Doubs,2889,Ocourt
VS,Savièse,1950,Sion
FR,Vuisternens-dev-Romont,1686,La Neirigue
BE,La Neuveville,2520,La Neuveville
NE,Les Ponts-de-Martel,2316,Petit-Martel
VS,Ayent,1966,La Place (Ayent)
GE,Dardagny,1283,La Plaine
GE,Lancy,1227,Carouge GE
BE,Nods,2523,Lignières
VD,La Praz,1148,La Praz
VS,Saint-Maurice,1902,Evionnaz
VD,La Rippe,1278,La Rippe
FR,La Roche,1634,La Roche FR
VD,Maracon,1613,Maracon
GR,Poschiavo,7742,La Rösa
VD,Pully,1009,Pully
FR,Semsales,1623,Semsales
VD,Les Clées,1356,La Russille
VS,Evolène,1985,La Sage
VD,Sainte-Croix,1450,La Sagne VD
VD,La Sarraz,1315,La Sarraz
VS,Orsières,1943,Praz-de-Fort
FR,La Sonnaz,1783,Pensier
BE,Tavannes,2720,La Tanne
VD,Rossinière,1658,La Tine
VS,Evolène,1984,La Tour VS
FR,Bulle,1635,La Tour-de-Trême
NE,Rochefort,2019,Rochefort
VS,Les Agettes,1992,La Vernaz
FR,La Verrerie,1624,La Verrerie
VS,Martigny,1904,Vernayaz
VD,Sainte-Croix,1454,La Vraconnaz
NE,Val-de-Ruz,2052,La Vue-des-Alpes
GR,Laax,7031,Laax GR
VD,L'Abbaye,1344,L'Abbaye
VD,L'Abergement,1355,L'Abergement
SZ,Lachen,8853,Lachen SZ
GE,Laconnex,1287,Laconnex
GR,Ladir,7155,Ladir
GR,Vaz/Obervaz,7082,Vaz/Obervaz
JU,Lajoux (JU),2718,Lajoux JU
VS,Lalden,3931,Lalden
BE,Lamboing,2516,Lamboing
TI,Lamone,6814,Lamone
BL,Lampenberg,4432,Lampenberg
TG,Wigoltingen,8556,Lamperswil TG
VS,Evolène,1983,Lana (Evolène)
GR,Arvigo,6545,Selma
BE,Landiswil,3434,Landiswil
GR,Landquart,7302,Landquart
TG,Münsterlingen,8597,Landschlacht
BE,Utzenstorf,3427,Utzenstorf
LU,Root,6039,Root Längenbold
BL,Langenbruck,4438,Langenbruck
BE,Forst-Längenbühl,3636,Längenbühl
SO,Langendorf,4513,Langendorf
BE,Trub,3556,Trub
ZH,Zell (ZH),8486,Rikon im Tösstal
TG,Müllheim,8555,Müllheim Dorf
BE,Worb,3075,Rüfenacht BE
BE,Oberhofen am Thunersee,3653,Oberhofen Thun'see
BE,Langenthal,4900,Langenthal
LU,Reiden,6262,Langnau b. Reiden
ZH,Feuerthalen,8246,Langwiesen
TG,Bussnang,9503,Lanterswil
GR,Lantsch/Lenz,7083,Lantsch/Lenz
BE,Schwarzenburg,3148,Lanzenhäusern
GR,Davos,7265,Davos Wolfgang
TI,Acquarossa,6724,Largario
GR,Bergün/Bravuogn,7484,Latsch
BE,Erlenbach im Simmental,3758,Latterbach
BE,Rapperswil (BE),3053,Lätti
BE,Sutz-Lattrigen,2572,Sutz
BE,Lauenen,3782,Lauenen b. Gstaad
SZ,Lauerz,6424,Lauerz
BL,Läufelfingen,4448,Läufelfingen
BL,Laufen,4242,Laufen
AG,Laufenburg,5080,Laufenburg
ZH,Laufen-Uhwiesen,8248,Uhwiesen
BE,Laupen,3177,Laupen BE
SG,Niederhelfenschwil,9524,Zuzwil SG
SG,Zuzwil (SG),9524,Zuzwil SG
BE,Lauperswil,3438,Lauperswil
BL,Lausen,4415,Lausen
BE,Lützelflüh,3414,Oberburg
BE,Lauterbrunnen,3822,Lauterbrunnen
BL,Lauwil,4426,Lauwil
TI,Lavertezzo,6633,Lavertezzo
VD,Lavey-Morcles,1892,Lavey-les-Bains
VD,Lavey-Morcles,1892,Lavey-Village
VD,Lavigny,1175,Lavigny
GR,Lavin,7543,Lavin
TI,Faido,6746,Lavorgo
VS,Lax,3994,Lax
VS,Martigny-Combe,1932,Bovernier
FR,Pont-en-Ogoz,1645,Le Bry
GE,Chancy,1285,Athenaz (Avusy)
NE,Le Cerneux-Péquignot,2414,Cerneux-Péquignot
JU,Muriaux,2345,Le Cerneux-Veusil
BE,Tramelan,2722,Les Reussilles
VD,Lausanne,1000,Lausanne 25
VD,Sainte-Croix,1450,Le Château-Croix
VS,Finhaut,1925,Le Châtelard VS
FR,Le Châtelard,1689,Châtelard-p-Romont
NE,La Chaux-de-Fonds,2322,Le Crêt-du-Locle
FR,La Verrerie,1611,Le Crêt-p-Semsales
NE,Le Locle,2400,Le Prévoux
VD,Vallorbe,1337,Vallorbe
VD,Puidoux,1071,Rivaz
VS,Bagnes,1947,Le Fregnoley
BE,Saicourt,2712,Le Fuet
GE,Le Grand-Saconnex,1218,Le Grand-Saconnex
BE,Corgémont,2720,Tramelan
FR,Saint-Martin (FR),1609,St-Martin FR
NE,Le Landeron,2525,Le Landeron
VD,Le Lieu,1345,Le Lieu
GE,Vernier,1219,Le Lignon
VS,Bagnes,1947,Versegères
VD,Chardonne,1801,Le Mont-Pèlerin
VS,Bagnes,1948,Le Morgnes
FR,Ferpicloz,1724,Le Mouret
FR,Le Mouret,1724,Le Mouret
VD,Arzier,1273,Le Muids
JU,Le Noirmont,2340,Le Noirmont
FR,Le Pâquier (FR),1661,Pâquier-Montbarry
VS,Sion,1991,Salins
FR,Bas-Vully,1788,Praz (Vully)
JU,Muriaux,2345,Les Breuleux
VS,Bagnes,1948,Le Planchamp
VD,L'Abbaye,1342,Le Pont
BE,Orvin,2534,Orvin
JU,Les Genevez (JU),2714,Le Prédame
GR,Poschiavo,7746,Le Prese
NE,Le Cerneux-Péquignot,2400,Le Prévoux
NE,La Chaux-du-Milieu,2400,Le Locle
VD,Ormont-Dessus,1864,Vers-l'Eglise
FR,Siviriez,1678,Siviriez
VD,Le Lieu,1345,Le Séchey
VD,Le Chenit,1347,Le Solliat
VS,Salvan,1923,Le Trétien
VD,Le Vaud,1261,Le Vaud
FR,Léchelles,1773,Léchelles
GR,Leggia,6556,Leggia
ZH,Zürich,8041,Zürich
TG,Bürglen (TG),8584,Leimbach TG
AG,Leimbach (AG),5733,Leimbach AG
BE,Madiswil,4935,Leimiswil
BE,Leissigen,3706,Leissigen
TI,Capriasca,6951,Odogno
SG,Niederhelfenschwil,9525,Lenggenwil
BE,Lengnau (BE),2543,Lengnau BE
TG,Lengwil,8574,Lengwil
BE,Lenk,3775,Lenk im Simmental
VS,Lens,1978,Lens
FR,La Brillaz,1745,Lentigny
AG,Lenzburg,5600,Lenzburg
GR,Vaz/Obervaz,7078,Lenzerheide/Lai
TI,Acquarossa,6716,Leontica
GE,Carouge (GE),1227,Les Acacias
VS,Les Agettes,1992,Les Agettes
GE,Vernier,1220,Les Avanchets
VD,L'Abbaye,1346,Les Bioux
NE,Les Brenets,2416,Les Brenets
JU,Les Breuleux,2345,Les Breuleux
JU,Saignelégier,2350,Saignelégier
VD,Le Lieu,1343,Les Charbonnières
VD,Les Clées,1356,Les Clées
VS,Vex,1988,Les Collons
VS,Val-d'Illiez,1873,Les Crosets
VD,Servion,1080,Les Cullayes
FR,Vuisternens-dev-Romont,1697,Les Ecasseys
BE,Souboz,2748,Les Ecorcheresses
JU,Muriaux,2338,Les Emibois
JU,Les Enfers,2363,Les Enfers
VS,Port-Valais,1897,Les Evouettes
FR,Saint-Aubin (FR),1566,Les Friques
NE,Val-de-Ruz,2206,Geneveys-Coffrane
JU,Les Genevez (JU),2714,Les Genevez JU
VS,Monthey,1871,Les Giettes
VS,Massongex,1871,Les Giettes
VS,Salvan,1922,Granges (Salvan)
NE,Val-de-Ruz,2208,Les Hauts-Geneveys
VS,Trient,1929,Trient
VS,Les Agettes,1992,Les Mayens-de-Sion
VS,Vex,1992,Les Mayens-de-Sion
VD,Corsier-sur-Vevey,1808,Monts-de-Corsier
VD,Pully,1068,Les Monts-de-Pully
VD,Ormont-Dessous,1862,Les Mosses
VD,Château-d'Oex,1660,Les Moulins
VS,Liddes,1945,Les Moulins VS
FR,Châtel-Saint-Denis,1619,Les Paccots
VS,Bagnes,1947,Les Places
VD,Montreux,1820,Montreux
NE,Les Planchettes,2325,Les Planchettes
VD,Bex,1880,Les Plans-sur-Bex
JU,Saignelégier,2353,Les Pommerats
BE,Saint-Imier,2610,Les Pontins
FR,Vaulruz,1627,Vaulruz
NE,Les Ponts-de-Martel,2316,Ponts-de-Martel
VD,Bex,1880,Les Posses-sur-Bex
VS,Vex,1981,Vex
BE,Orvin,2534,Les Prés-d'Orvin
NE,Val-de-Travers,2124,Les Sagnettes
JU,Montfaucon,2362,Montfaucon
FR,Haut-Intyamon,1669,Sciernes-d'Albeuve
NE,La Brévine,2406,Les Taillères
VD,Oron,1607,Les Tavernes
VD,Oron,1607,Les Thioleyres
VS,Bovernier,1932,Les Valettes
VS,Chamoson,1955,Les Vérines
NE,Les Verrières,2126,Les Verrières
NE,Val-de-Ruz,2054,Les Vieux-Prés
VD,Bonvillars,1424,Champagne
FR,Haut-Intyamon,1669,Lessoc
VD,Château-d'Oex,1660,L'Etivaz
GL,Glarus Süd,8774,Leuggelbach
VS,Leukerbad,3954,Leukerbad
VS,Leuk,3953,Leuk Stadt
AG,Leutwil,5725,Leutwil
BE,Leuzigen,3297,Leuzigen
VS,Vollèges,1942,Levron
VS,Leytron,1912,Leytron
SG,Mosnang,9614,Libingen
SG,Lichtensteig,9620,Lichtensteig
VS,Liddes,1945,Liddes
BE,Köniz,3097,Liebefeld
BE,Köniz,3173,Oberwangen b. Bern
FR,Gurmels,3213,Liebistorf
BL,Liedertswil,4436,Liedertswil
FR,Vuisternens-dev-Romont,1688,Lieffrens
AG,Oberwil-Lieli,8966,Oberwil-Lieli
LU,Hohenrain,6277,Lieli
SG,Altstätten,9464,Lienz
BL,Liesberg,4253,Liesberg
BL,Liesberg,4254,Liesberg Dorf
VS,Saint-Martin (VS),1969,Liez (St-Martin)
BE,Ligerz,2514,Ligerz
VD,Lignerolle,1357,Lignerolle
NE,Lignières,2523,Lignières
TI,Ligornetto,6853,Ligornetto
BE,Limpach,3317,Limpach
AG,Uerkheim,4812,Mühlethal
AG,Zofingen,4812,Mühlethal
TI,Linescio,6682,Linescio
GL,Glarus Süd,8783,Linthal
TG,Wäldi,8564,Lipperswil
TG,Kemmental,8566,Lippoldswilen
VD,L'Isle,1148,L'Isle
LU,Luzern,6014,Luzern
TG,Sirnach,9573,Littenheid
GR,Arosa,7058,Litzirüti
VS,Randogne,3960,Loc
TI,Isorno,6661,Loco
TI,Maggia,6678,Lodano
TI,Lodrino,6527,Lodrino
GR,Mesocco,6563,Mesocco
GR,Lohn (GR),7433,Lohn GR
SH,Lohn (SH),8235,Lohn SH
SH,Löhningen,8224,Löhningen
BE,Lohnstorf,3127,Lohnstorf
SG,Häggenschwil,9308,Lömmenschwil
TG,Lommis,9506,Lommis
VD,Lonay,1027,Lonay
VD,Longirod,1261,Longirod
TI,Capriasca,6956,Lopagno
VD,Le Chenit,1341,Orient
TI,Giubiasco,6582,Pianezzo
ZG,Zug,6300,Zug
TI,Losone,6616,Losone
FR,La Sonnaz,1782,Lossy
SO,Lostorf,4654,Lostorf
TI,Acquarossa,6716,Lottigna
BE,Lotzwil,4932,Lotzwil
VS,Bagnes,1948,Lourtier
VD,Lovatens,1682,Lovatens
FR,La Brillaz,1756,Lovens
BE,Loveresse,2732,Loveresse
JU,Pleigne,2813,Ederswiler
GR,Val Müstair,7534,Lü
VS,Ayent,1966,Luc (Ayent)
JU,Pleigne,2807,Lucelle
JU,La Baroche,2807,Lucelle
VD,Lucens,1522,Lucens
SG,Altstätten,9450,Lüchingen
AI,Oberegg,9450,Lüchingen
GL,Glarus Süd,8775,Luchsingen
TI,Blenio,7185,Platta
ZH,Russikon,8322,Madetswil
TI,Serravalle,6721,Ludiano
ZH,Thalwil,8800,Thalwil
GR,Arosa,7027,Lüen
TI,Capriasca,6953,Lugaggia
JU,Lugnez,2933,Lugnez
VD,Luins,1184,Luins
VD,Lully (VD),1132,Lully VD
GE,Bernex,1223,Cologny
FR,Lully (FR),1470,Lully FR
GR,Lumnezia,7148,Lumbrein
TI,Lumino,6533,Lumino
GR,Schiers,7222,Mittellunden
OW,Lungern,6078,Lungern
GR,St. Martin,7116,Tersnaus
AG,Lupfig,5242,Lupfig
BL,Lupsingen,4419,Lupsingen
FR,Lurtigen,3215,Lurtigen
BE,Lüscherz,2576,Lüscherz
VD,Lussery-Villars,1307,Lussery-Villars
SO,Lüsslingen-Nennigkofen,4574,Lüsslingen
FR,La Folliaz,1690,Lussy FR
VD,Lussy-sur-Morges,1167,Lussy-sur-Morges
TG,Thundorf,8512,Lustdorf
AR,Teufen (AR),9062,Lustmühle
SO,Luterbach,4542,Luterbach
SO,Lüterkofen-Ichertswil,4571,Lüterkofen
SO,Lüterswil-Gächliwil,4584,Lüterswil
LU,Luthern,6156,Luthern
LU,Luthern,6156,Luthern Bad
ZH,Hombrechtikon,8712,Stäfa
SG,Lütisburg,9604,Lütisburg
SG,Lütisburg,9601,Lütisburg Station
BE,Lütschental,3816,Lütschental
BE,Lützelflüh,3432,Lützelflüh-Goldb
GR,Luven,7141,Luven
GR,Luzein,7242,Luzein
BE,Lyssach,3421,Lyssach
BE,Madiswil,4934,Madiswil
TI,Croglio,6995,Madonna del Piano
TI,Airolo,6780,Madrano
SG,Mels,8886,Mädris-Vermol
GR,Madulain,7523,Madulain
TI,Gambarogno,6573,Magadino
AG,Magden,4312,Magden
SG,Degersheim,9116,Wolfertswil
AG,Mägenwil,5506,Mägenwil
TI,Maggia,6673,Maggia
BE,Evilard,2532,Magglingen/Macolin
TI,Magliaso,6987,Caslano
TI,Magliaso,6983,Magliaso
TI,Valcolla,6959,Maglio di Colla
FR,Corpataux-Magnedens,1727,Magnedens
VS,Vétroz,1963,Vétroz
GR,Donat,7442,Clugin
GR,Maienfeld,7304,Maienfeld
TI,Faido,6763,Mairengo
BL,Maisprach,4464,Maisprach
GR,Maladers,7026,Maladers
GR,Malans,7208,Malans GR
SG,Wartau,9479,Malans SG
GR,Churwalden,7074,Malix
BE,Malleray,2735,Malleray
GR,Bregaglia,7516,Maloja
BE,Schwarzenburg,3152,Mamishaus
TG,Mammern,8265,Mammern
AG,Mandach,5318,Mandach
ZH,Männedorf,8708,Männedorf
FR,Montagny (FR),1775,Mannens
BE,Grindelwald,3823,Wengen
TI,Manno,6928,Manno
ZH,Wila,8492,Wila
LU,Escholzmatt-Marbach,6196,Marbach LU
SG,Marbach (SG),9437,Marbach SG
VD,Marchissy,1261,Marchissy
SO,Metzerlen-Mariastein,4115,Mariastein
FR,Marly,1723,Marly
GR,Marmorera,7456,Marmorera
VD,Valbroye,1524,Marnand
TI,Maroggia,6817,Maroggia
TI,Acquarossa,6723,Marolta
FR,Marsens,1633,Marsens
TG,Märstetten,8560,Märstetten
ZH,Marthalen,8460,Marthalen
VD,Montanaire,1063,Martherenges
GR,Valsot,7560,Martina
VS,Martisberg,3994,Martisberg
TG,Affeltrangen,9562,Märwil
ZH,Maschwanden,8933,Maschwanden
VS,Mont-Noble,1968,Mase
GR,Masein,7425,Masein
SG,Schänis,8723,Maseltrangen
TI,Massagno,6900,Massagno
VS,Massongex,1869,Massongex
FR,Massonnens,1692,Massonnens
GR,Landquart,7303,Mastrils
GE,Meyrin,1217,Meyrin
VD,Mathod,1438,Mathod
GR,Mathon,7433,Mathon
FR,Matran,1753,Matran
GL,Glarus Süd,8766,Matt
BE,St. Stephan,3773,Matten(St.Stephan)
BE,Matten bei Interlaken,3800,Matten b. Interl
BE,Mattstetten,3322,Mattstetten
TG,Birwinken,8585,Mattwil
SO,Matzendorf,4713,Matzendorf
VD,Mauborget,1453,Mauborget
FR,Sâles,1625,Maules
ZH,Maur,8124,Maur
VD,Mauraz,1148,Mauraz
TG,Berg (TG),8576,Mauren TG
VS,Vionnaz,1899,Torgon
VS,Chamoson,1911,Mayens-de-Chamoson
VS,Savièse,1965,Mayens-de-la-Zour
VS,Mont-Noble,1973,Nax
VS,Riddes,1918,La Tzoumaz
GR,Splügen,7436,Medels
VS,Bagnes,1936,Verbier
LU,Meggen,6045,Meggen
LU,Reiden,6260,Mehlsecken
UR,Wassen,6485,Meien
AG,Sins,5643,Meienberg
BE,Meienried,3294,Meienried
GR,Obersaxen,7134,Obersaxen Meierhof
LU,Meierskappel,6344,Meierskappel
BE,Sigriswil,3657,Schwanden Sigrisw
BE,Meinisberg,2554,Meinisberg
AG,Meisterschwanden,5616,Meisterschwanden
AI,Rüte,9050,Appenzell Meister.
AI,Appenzell,9050,Appenzell Meister.
TI,Melano,6818,Melano
BE,Melchnau,4917,Melchnau
OW,Kerns,6067,Melchtal
TI,Melide,6815,Melide
AG,Mellikon,5465,Mellikon
AG,Mellingen,5507,Mellingen
AG,Wislikofen,5463,Wislikofen
SG,Mels,8887,Mels
SO,Meltingen,4233,Meltingen
TI,Mendrisio,6850,Mendrisio
FR,Ménières,1533,Ménières
LU,Menznau,6125,Menzberg
ZH,Wiesendangen,8546,Menzengrüt
AG,Menziken,5737,Menziken
ZG,Menzingen,6313,Menzingen
LU,Menznau,6122,Menznau
TI,Lavizzara,6692,Menzonio
AG,Merenschwand,5634,Merenschwand
TI,Mergoscia,6647,Mergoscia
TI,Meride,6866,Meride
SH,Merishausen,8232,Merishausen
GE,Meinier,1251,Gy
SZ,Küssnacht (SZ),6402,Merlischachen
JU,Mervelier,2827,Mervelier
BE,Merzligen,3274,Merzligen
ZH,Fehraltorf,8308,Illnau
BE,Cortébert,2608,Mtgne-Courtelary
AG,Mettauertal,5274,Mettau
JU,Mettembert,2806,Mettembert
TG,Hüttlingen,8553,Mettendorf TG
LU,Neuenkirch,6204,Sempach
BE,Wattenwil,3665,Wattenwil
LU,Eschenbach (LU),6034,Inwil
TG,Bussnang,9517,Mettlen
ZH,Niederhasli,8155,Niederhasli
LU,Schongau,6288,Schongau
TG,Schlatt (TG),8252,Schlatt TG
SO,Metzerlen-Mariastein,4116,Metzerlen
VS,Saint-Maurice,1890,Mex VS
VD,Mex (VD),1031,Mex VD
FR,Meyriez,3280,Meyriez
VD,Donneloye,1407,Mézery-Donneloye
FR,Mézières (FR),1684,Mézières FR
VD,Mézières (VD),1083,Mézières VD
TG,Münchwilen (TG),9542,Münchwilen TG
TI,Coldrerio,6828,Balerna
GR,Klosters-Serneus,7249,Serneus
TI,Mezzovico-Vira,6805,Mezzovico
FR,Torny,1749,Middes
JU,La Baroche,2946,Miécourt
VS,Miège,3972,Miège
VD,Mies,1295,Mies
VS,Vernayaz,1904,Vernayaz
VS,Vouvry,1896,Miex
TI,Miglieglia,6986,Miglieglia
BE,Schwarzenburg,3157,Milken
TI,Minusio,6648,Minusio
GR,Brusio,7743,Miralago
GR,Poschiavo,7743,Miralago
BE,Mirchel,3532,Mirchel
VS,Sion,1991,Misériez (Salins)
FR,Misery-Courtion,1721,Misery
VD,Missy,1565,Missy
BE,Köniz,3147,Mittelhäusern
SG,Neckertal,9122,Mogelsberg
TI,Maggia,6677,Moghegno
TI,Lavizzara,6695,Peccia
AG,Möhlin,4313,Möhlin
AR,Reute (AR),9411,Reute AR
VD,Moiry,1148,Moiry VD
TI,Faido,6760,Molare
TI,Moleno,6524,Moleno
FR,Gruyères,1663,Moléson-s-Gruyères
TI,Monteggio,6995,Molinazzo
GR,Arosa,7056,Molinis
VD,Mont-la-Ville,1148,Mont-la-Ville
VD,Mollens (VD),1146,Mollens VD
VD,Savigny,1073,Mollie-Margot
GL,Glarus Nord,8753,Mollis
VD,Molondin,1415,Molondin
SG,Quarten,8885,Mols
GR,Disentis/Mustér,7186,Segnas
GR,Mon,7458,Mon
ZH,Mönchaltorf,8617,Mönchaltorf
TI,Centovalli,6659,Moneto
BE,Monible,2715,Monible
GE,Puplinge,1241,Puplinge
GE,Thônex,1241,Puplinge
VD,Echichens,1125,Monnaz
GR,Davos,7278,Davos Monstein
BE,Courtelary,2608,Mtgne-Courtelary
BE,Moutier,2740,Moutier
BE,Romont (BE),2536,Plagne
BE,Sonvilier,2615,Montagne-Sonvilier
VS,Bagnes,1934,Montagnier
VS,Leytron,1912,Montagnon (Leytron
FR,Montagny (FR),1776,Montagny-la-Ville
FR,Montagny (FR),1774,Montagny-les-Monts
VD,Montagny-près-Yverdon,1442,Montagny-Yverdon
NE,Montalchez,2027,Montalchez
VS,Randogne,3963,Montana
JU,Boécourt,2857,Montavon
VD,Lausanne,1000,Lausanne 27
FR,Vernay,1475,Montbrelloz
VD,Montcherand,1354,Montcherand
BE,Cormoret,2610,Mont-Crosin
NE,Val-de-Travers,2116,Mont-de-Buttes
TI,Castel San Pietro,6875,Monte
TI,Locarno,6605,Monte Brè Locarno
TI,Monte Carasso,6513,Monte Carasso
TI,Centovalli,6655,Verdasio
TI,Rovio,6825,Capolago
GR,Roveredo (GR),6549,Laura
TI,Carona,6900,Lugano
TI,Monteggio,6998,Termine
VS,Savièse,1965,Monteiller-Savièse
JU,Clos du Doubs,2884,Montenol
FR,Les Montets,1483,Montet (Broye)
FR,Montet (Glâne),1674,Montet (Glâne)
FR,Le Mouret,1724,Montévraz
NE,Rochefort,2037,Montezillon
JU,Montfaucon,2362,Montfavergier
GE,Meyrin,1242,Satigny
GE,Vernier,1242,Satigny
AG,Mönthal,5237,Mönthal
VD,Montherod,1174,Montherod
VD,Lausanne,1053,Cugy VD
VS,Monthey,1870,Monthey
TI,Monteceneri,6950,Tesserete
TI,Torricella-Taverne,6808,Torricella
GR,San Vittore,6533,Lumino
JU,Basse-Allaine,2924,Montignez
SG,Oberriet (SG),9462,Montlingen
VD,Vully-les-Lacs,1587,Montmagny
NE,La Tène,2075,Thielle
NE,Val-de-Ruz,2037,Montmollin
VD,Montpreveyres,1081,Montpreveyres
VD,Montricher,1147,Montricher
JU,Val Terbi,2828,Montsevelier
BE,Saint-Imier,2610,Mont-Soleil
VD,Mont-sur-Rolle,1185,Mont-sur-Rolle
BE,Mont-Tramelan,2723,Mont-Tramelan
AG,Moosleerau,5054,Moosleerau
BE,Moosseedorf,3302,Moosseedorf
TI,Breggia,6835,Morbio Superiore
VD,Lavey-Morcles,1892,Morcles
TI,Morcote,6922,Morcote
FR,Morens (FR),1541,Morens FR
ZG,Oberägeri,6315,Morgarten
VD,Morges,1110,Morges
VS,Troistorrents,1875,Morgins
BE,Mörigen,2572,Mörigen
AG,Möriken-Wildegg,5103,Möriken AG
SG,Wil (SG),9543,St. Margarethen TG
TG,Münchwilen (TG),9543,St. Margarethen TG
GR,Lumnezia,7143,Morissen
BE,Wohlen bei Bern,3043,Uettligen
FR,Ursy,1674,Morlens
FR,Morlon,1638,Morlon
BE,Châtelat,2712,Le Fuet
VD,Morrens (VD),1054,Morrens VD
SZ,Morschach,6443,Morschach
BE,Oberthal,3506,Grosshöchstetten
LU,Hitzkirch,6295,Mosen
SG,Mosnang,9607,Mosnang
TI,Mosogno,6611,Mosogno
FR,Ursy,1675,Mossel
FR,Haut-Vully,1787,Môtier (Vully)
NE,Val-de-Travers,2112,Môtiers NE
BE,Mötschwil,3324,Mötschwil
TI,Acquarossa,6721,Motto (Blenio)
JU,Movelier,2812,Movelier
TI,Alto Malcantone,6939,Mugena
